Overriding: seed = 7
Overriding: out_dir = ../../runs/seed-sweep/seed-7
Overriding: data_root = ../../data
tokens per iteration will be: 16,384
/Users/romello/code/sup-computer/projects/shakespeare/models/shakespeare-nanogpt-3/train.py:120: UserWarning: In MPS autocast, but the target dtype is not supported. Disabling autocast.
MPS Autocast only supports dtypes of torch.bfloat16, torch.float16 currently.
  ctx = nullcontext() if device_type == 'cpu' else torch.amp.autocast(device_type=device_type, dtype=ptdtype)
found vocab_size = 1024 (inside ../../data/shakespeare_xl_bpe1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 11.02M
num decayed tensors: 25, non-decayed: 13
using fused AdamW: False
step 0: train loss 6.9481, val loss 6.9594
iter 0: loss 6.9642, time 98429.87ms, mfu -100.00%
iter 10: loss 6.2149, time 802.05ms, mfu 0.48%
iter 20: loss 5.8823, time 790.43ms, mfu 0.48%
iter 30: loss 5.6331, time 804.52ms, mfu 0.48%
iter 40: loss 5.2480, time 789.91ms, mfu 0.48%
iter 50: loss 4.8518, time 798.18ms, mfu 0.48%
iter 60: loss 4.6443, time 778.21ms, mfu 0.48%
iter 70: loss 4.4979, time 750.21ms, mfu 0.48%
iter 80: loss 4.3514, time 757.24ms, mfu 0.49%
iter 90: loss 4.2077, time 748.55ms, mfu 0.49%
iter 100: loss 4.1606, time 796.79ms, mfu 0.49%
iter 110: loss 4.0228, time 773.91ms, mfu 0.49%
iter 120: loss 4.0448, time 767.77ms, mfu 0.49%
iter 130: loss 3.9091, time 777.15ms, mfu 0.49%
iter 140: loss 3.8065, time 760.95ms, mfu 0.49%
iter 150: loss 3.8933, time 780.43ms, mfu 0.49%
iter 160: loss 3.7894, time 753.96ms, mfu 0.49%
iter 170: loss 3.7925, time 800.76ms, mfu 0.49%
iter 180: loss 3.7408, time 756.29ms, mfu 0.49%
iter 190: loss 3.7570, time 815.62ms, mfu 0.49%
iter 200: loss 3.6989, time 809.37ms, mfu 0.49%
iter 210: loss 3.6517, time 764.30ms, mfu 0.49%
iter 220: loss 3.6313, time 785.99ms, mfu 0.49%
iter 230: loss 3.5196, time 790.87ms, mfu 0.49%
iter 240: loss 3.5168, time 878.91ms, mfu 0.49%
iter 250: loss 3.4970, time 752.08ms, mfu 0.49%
iter 260: loss 3.5082, time 759.91ms, mfu 0.49%
iter 270: loss 3.4581, time 742.55ms, mfu 0.49%
iter 280: loss 3.4251, time 735.75ms, mfu 0.50%
