Overriding: seed = 8
Overriding: out_dir = ../../runs/seed-sweep/seed-8
Overriding: data_root = ../../data
tokens per iteration will be: 16,384
/Users/romello/code/sup-computer/projects/shakespeare/models/shakespeare-nanogpt-3/train.py:120: UserWarning: In MPS autocast, but the target dtype is not supported. Disabling autocast.
MPS Autocast only supports dtypes of torch.bfloat16, torch.float16 currently.
  ctx = nullcontext() if device_type == 'cpu' else torch.amp.autocast(device_type=device_type, dtype=ptdtype)
found vocab_size = 1024 (inside ../../data/shakespeare_xl_bpe1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 11.02M
num decayed tensors: 25, non-decayed: 13
using fused AdamW: False
step 0: train loss 6.9991, val loss 7.0117
iter 0: loss 6.9961, time 80882.54ms, mfu -100.00%
iter 10: loss 6.2181, time 816.07ms, mfu 0.47%
iter 20: loss 5.9134, time 805.54ms, mfu 0.47%
iter 30: loss 5.6123, time 752.28ms, mfu 0.48%
iter 40: loss 5.1870, time 767.85ms, mfu 0.48%
iter 50: loss 4.8603, time 808.29ms, mfu 0.48%
iter 60: loss 4.6903, time 808.94ms, mfu 0.48%
iter 70: loss 4.5222, time 763.09ms, mfu 0.48%
iter 80: loss 4.3433, time 807.65ms, mfu 0.48%
iter 90: loss 4.2320, time 825.12ms, mfu 0.48%
iter 100: loss 4.1840, time 810.57ms, mfu 0.48%
iter 110: loss 4.0716, time 746.95ms, mfu 0.48%
iter 120: loss 4.0387, time 796.71ms, mfu 0.48%
iter 130: loss 3.9579, time 790.93ms, mfu 0.48%
iter 140: loss 3.8883, time 767.75ms, mfu 0.48%
iter 150: loss 3.8598, time 758.07ms, mfu 0.49%
iter 160: loss 3.8265, time 782.96ms, mfu 0.49%
iter 170: loss 3.7178, time 825.12ms, mfu 0.48%
iter 180: loss 3.7538, time 757.82ms, mfu 0.49%
iter 190: loss 3.6812, time 788.54ms, mfu 0.49%
iter 200: loss 3.6951, time 764.65ms, mfu 0.49%
iter 210: loss 3.5878, time 760.04ms, mfu 0.49%
iter 220: loss 3.5985, time 760.21ms, mfu 0.49%
iter 230: loss 3.6302, time 755.15ms, mfu 0.49%
iter 240: loss 3.5349, time 786.26ms, mfu 0.49%
iter 250: loss 3.5354, time 821.95ms, mfu 0.49%
iter 260: loss 3.5037, time 833.57ms, mfu 0.49%
iter 270: loss 3.5344, time 760.25ms, mfu 0.49%
iter 280: loss 3.5002, time 789.05ms, mfu 0.49%
