Overriding: seed = 5
Overriding: out_dir = ../../runs/seed-sweep/seed-5
Overriding: data_root = ../../data
tokens per iteration will be: 16,384
/Users/romello/code/sup-computer/projects/shakespeare/models/shakespeare-nanogpt-3/train.py:120: UserWarning: In MPS autocast, but the target dtype is not supported. Disabling autocast.
MPS Autocast only supports dtypes of torch.bfloat16, torch.float16 currently.
  ctx = nullcontext() if device_type == 'cpu' else torch.amp.autocast(device_type=device_type, dtype=ptdtype)
found vocab_size = 1024 (inside ../../data/shakespeare_xl_bpe1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 11.02M
num decayed tensors: 25, non-decayed: 13
using fused AdamW: False
step 0: train loss 6.9678, val loss 6.9687
iter 0: loss 6.9758, time 97793.96ms, mfu -100.00%
iter 10: loss 6.2492, time 770.87ms, mfu 0.50%
iter 20: loss 5.8913, time 798.02ms, mfu 0.50%
iter 30: loss 5.6123, time 834.21ms, mfu 0.49%
iter 40: loss 5.2537, time 756.00ms, mfu 0.49%
iter 50: loss 4.9237, time 793.90ms, mfu 0.49%
iter 60: loss 4.6623, time 807.82ms, mfu 0.49%
iter 70: loss 4.4897, time 767.19ms, mfu 0.49%
iter 80: loss 4.3303, time 868.46ms, mfu 0.49%
iter 90: loss 4.1938, time 863.88ms, mfu 0.48%
iter 100: loss 4.1532, time 772.45ms, mfu 0.48%
iter 110: loss 4.1055, time 803.70ms, mfu 0.48%
iter 120: loss 3.9982, time 732.54ms, mfu 0.49%
iter 130: loss 3.9342, time 777.04ms, mfu 0.49%
iter 140: loss 3.8914, time 781.37ms, mfu 0.49%
iter 150: loss 3.8620, time 809.46ms, mfu 0.49%
iter 160: loss 3.8474, time 736.12ms, mfu 0.49%
iter 170: loss 3.8000, time 761.67ms, mfu 0.49%
iter 180: loss 3.7798, time 794.19ms, mfu 0.49%
iter 190: loss 3.7204, time 754.80ms, mfu 0.49%
iter 200: loss 3.6236, time 747.62ms, mfu 0.50%
iter 210: loss 3.5984, time 779.97ms, mfu 0.50%
iter 220: loss 3.6509, time 757.85ms, mfu 0.50%
iter 230: loss 3.6301, time 759.48ms, mfu 0.50%
iter 240: loss 3.4666, time 783.38ms, mfu 0.50%
iter 250: loss 3.5802, time 792.57ms, mfu 0.50%
iter 260: loss 3.5302, time 804.43ms, mfu 0.49%
iter 270: loss 3.4967, time 755.81ms, mfu 0.50%
iter 280: loss 3.5221, time 814.73ms, mfu 0.49%
iter 290: loss 3.3967, time 804.07ms, mfu 0.49%
iter 300: loss 3.4749, time 789.03ms, mfu 0.49%
iter 310: loss 3.3958, time 763.84ms, mfu 0.49%
iter 320: loss 3.4674, time 781.99ms, mfu 0.49%
iter 330: loss 3.3295, time 787.06ms, mfu 0.49%
iter 340: loss 3.3254, time 811.69ms, mfu 0.49%
iter 350: loss 3.2875, time 758.42ms, mfu 0.49%
iter 360: loss 3.3067, time 792.95ms, mfu 0.49%
iter 370: loss 3.3339, time 826.61ms, mfu 0.49%
iter 380: loss 3.3093, time 807.23ms, mfu 0.49%
iter 390: loss 3.2381, time 756.96ms, mfu 0.49%
iter 400: loss 3.2651, time 776.07ms, mfu 0.49%
iter 410: loss 3.1667, time 750.61ms, mfu 0.49%
iter 420: loss 3.2785, time 776.77ms, mfu 0.49%
iter 430: loss 3.1746, time 761.86ms, mfu 0.49%
iter 440: loss 3.2336, time 791.45ms, mfu 0.49%
iter 450: loss 3.2210, time 751.40ms, mfu 0.49%
iter 460: loss 3.1409, time 777.76ms, mfu 0.49%
iter 470: loss 3.2076, time 833.79ms, mfu 0.49%
iter 480: loss 3.2305, time 831.81ms, mfu 0.49%
iter 490: loss 3.1547, time 775.46ms, mfu 0.49%
step 500: train loss 2.9976, val loss 3.6414
saving checkpoint to ../../runs/seed-sweep/seed-5
iter 500: loss 3.1559, time 97669.22ms, mfu 0.44%
iter 510: loss 3.0134, time 760.00ms, mfu 0.45%
iter 520: loss 3.0611, time 782.49ms, mfu 0.45%
iter 530: loss 3.1487, time 759.86ms, mfu 0.46%
iter 540: loss 3.0857, time 788.44ms, mfu 0.46%
iter 550: loss 2.9915, time 786.87ms, mfu 0.46%
iter 560: loss 3.1538, time 739.57ms, mfu 0.47%
iter 570: loss 3.0638, time 791.13ms, mfu 0.47%
iter 580: loss 3.0179, time 744.62ms, mfu 0.47%
iter 590: loss 3.0010, time 786.13ms, mfu 0.48%
iter 600: loss 3.0622, time 757.06ms, mfu 0.48%
iter 610: loss 3.0163, time 784.63ms, mfu 0.48%
iter 620: loss 2.9742, time 781.11ms, mfu 0.48%
iter 630: loss 3.0605, time 753.75ms, mfu 0.48%
iter 640: loss 2.9275, time 806.43ms, mfu 0.48%
iter 650: loss 2.9681, time 766.49ms, mfu 0.49%
iter 660: loss 2.9336, time 812.10ms, mfu 0.48%
iter 670: loss 2.9758, time 798.95ms, mfu 0.48%
