Overriding: seed = 1
Overriding: out_dir = ../../runs/seed-sweep/seed-1
Overriding: data_root = ../../data
tokens per iteration will be: 16,384
/Users/romello/code/sup-computer/projects/shakespeare/models/shakespeare-nanogpt-3/train.py:120: UserWarning: In MPS autocast, but the target dtype is not supported. Disabling autocast.
MPS Autocast only supports dtypes of torch.bfloat16, torch.float16 currently.
  ctx = nullcontext() if device_type == 'cpu' else torch.amp.autocast(device_type=device_type, dtype=ptdtype)
found vocab_size = 1024 (inside ../../data/shakespeare_xl_bpe1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 11.02M
num decayed tensors: 25, non-decayed: 13
using fused AdamW: False
step 0: train loss 6.9683, val loss 6.9818
iter 0: loss 6.9773, time 101291.73ms, mfu -100.00%
iter 10: loss 6.1897, time 866.38ms, mfu 0.44%
iter 20: loss 5.8790, time 826.09ms, mfu 0.45%
iter 30: loss 5.5454, time 869.08ms, mfu 0.45%
iter 40: loss 5.2374, time 758.16ms, mfu 0.45%
iter 50: loss 4.9228, time 801.52ms, mfu 0.45%
iter 60: loss 4.6379, time 762.56ms, mfu 0.46%
iter 70: loss 4.4968, time 750.12ms, mfu 0.46%
iter 80: loss 4.3397, time 754.83ms, mfu 0.47%
iter 90: loss 4.2522, time 833.78ms, mfu 0.47%
iter 100: loss 4.0713, time 850.79ms, mfu 0.47%
iter 110: loss 4.0335, time 864.32ms, mfu 0.46%
iter 120: loss 4.0454, time 1033.25ms, mfu 0.46%
iter 130: loss 3.9351, time 984.19ms, mfu 0.45%
iter 140: loss 3.9318, time 1097.05ms, mfu 0.44%
iter 150: loss 3.8089, time 855.83ms, mfu 0.44%
iter 160: loss 3.8240, time 837.85ms, mfu 0.44%
iter 170: loss 3.7446, time 831.42ms, mfu 0.44%
iter 180: loss 3.7222, time 833.15ms, mfu 0.45%
iter 190: loss 3.6847, time 851.59ms, mfu 0.45%
iter 200: loss 3.6403, time 838.88ms, mfu 0.45%
iter 210: loss 3.6337, time 823.93ms, mfu 0.45%
iter 220: loss 3.6126, time 814.75ms, mfu 0.45%
iter 230: loss 3.6448, time 854.09ms, mfu 0.45%
iter 240: loss 3.5881, time 831.62ms, mfu 0.45%
iter 250: loss 3.5968, time 832.43ms, mfu 0.45%
iter 260: loss 3.5017, time 850.63ms, mfu 0.45%
iter 270: loss 3.4501, time 912.01ms, mfu 0.45%
iter 280: loss 3.4759, time 1965.50ms, mfu 0.42%
iter 290: loss 3.4052, time 1941.38ms, mfu 0.40%
iter 300: loss 3.4220, time 2049.89ms, mfu 0.38%
iter 310: loss 3.4058, time 1947.23ms, mfu 0.36%
iter 320: loss 3.4425, time 1760.59ms, mfu 0.35%
iter 330: loss 3.3519, time 1818.27ms, mfu 0.33%
iter 340: loss 3.3488, time 1997.90ms, mfu 0.32%
iter 350: loss 3.3042, time 1989.30ms, mfu 0.31%
iter 360: loss 3.2880, time 2285.35ms, mfu 0.29%
iter 370: loss 3.2469, time 1871.95ms, mfu 0.28%
iter 380: loss 3.2981, time 1918.22ms, mfu 0.28%
iter 390: loss 3.1950, time 1925.85ms, mfu 0.27%
iter 400: loss 3.2417, time 843.53ms, mfu 0.29%
iter 410: loss 3.2022, time 832.95ms, mfu 0.30%
iter 420: loss 3.1509, time 839.61ms, mfu 0.32%
iter 430: loss 3.2458, time 839.02ms, mfu 0.33%
iter 440: loss 3.2318, time 876.93ms, mfu 0.34%
iter 450: loss 3.2556, time 899.41ms, mfu 0.35%
iter 460: loss 3.1478, time 946.71ms, mfu 0.36%
iter 470: loss 3.0506, time 822.24ms, mfu 0.37%
iter 480: loss 3.1070, time 824.98ms, mfu 0.38%
iter 490: loss 3.1097, time 837.35ms, mfu 0.39%
step 500: train loss 2.9778, val loss 3.6205
saving checkpoint to ../../runs/seed-sweep/seed-1
iter 500: loss 3.0911, time 245813.19ms, mfu 0.35%
iter 510: loss 3.0852, time 893.53ms, mfu 0.36%
iter 520: loss 2.9865, time 871.95ms, mfu 0.36%
iter 530: loss 3.0826, time 908.72ms, mfu 0.37%
iter 540: loss 3.1009, time 864.43ms, mfu 0.38%
iter 550: loss 3.0644, time 865.27ms, mfu 0.38%
iter 560: loss 3.0206, time 846.91ms, mfu 0.39%
iter 570: loss 3.0953, time 865.74ms, mfu 0.40%
iter 580: loss 3.0481, time 852.47ms, mfu 0.40%
iter 590: loss 2.9488, time 868.08ms, mfu 0.41%
iter 600: loss 3.0140, time 2057.28ms, mfu 0.38%
iter 610: loss 3.0203, time 2321.79ms, mfu 0.36%
iter 620: loss 3.0955, time 2052.42ms, mfu 0.34%
iter 630: loss 3.0040, time 2201.67ms, mfu 0.33%
iter 640: loss 3.0480, time 2161.98ms, mfu 0.31%
iter 650: loss 2.9870, time 2375.53ms, mfu 0.30%
iter 660: loss 2.9242, time 1823.62ms, mfu 0.29%
iter 670: loss 2.9416, time 1967.92ms, mfu 0.28%
iter 680: loss 2.9979, time 2047.84ms, mfu 0.27%
iter 690: loss 2.9753, time 1762.44ms, mfu 0.27%
iter 700: loss 2.9063, time 2045.12ms, mfu 0.26%
iter 710: loss 2.9411, time 845.24ms, mfu 0.28%
iter 720: loss 2.8965, time 840.83ms, mfu 0.30%
iter 730: loss 2.9074, time 831.77ms, mfu 0.31%
iter 740: loss 2.8851, time 841.59ms, mfu 0.33%
iter 750: loss 2.8364, time 841.55ms, mfu 0.34%
iter 760: loss 2.9830, time 851.78ms, mfu 0.35%
iter 770: loss 2.9372, time 844.96ms, mfu 0.36%
iter 780: loss 2.8663, time 828.61ms, mfu 0.37%
iter 790: loss 2.9413, time 839.86ms, mfu 0.38%
iter 800: loss 2.8483, time 831.83ms, mfu 0.39%
iter 810: loss 2.8017, time 1584.22ms, mfu 0.37%
iter 820: loss 2.8702, time 2145.98ms, mfu 0.35%
iter 830: loss 2.9667, time 1999.76ms, mfu 0.34%
iter 840: loss 2.9403, time 2094.98ms, mfu 0.32%
iter 850: loss 2.8598, time 2001.43ms, mfu 0.31%
iter 860: loss 2.8169, time 2044.48ms, mfu 0.30%
iter 870: loss 2.8828, time 2059.37ms, mfu 0.29%
iter 880: loss 2.8072, time 2056.85ms, mfu 0.28%
