Overriding: seed = 3
Overriding: out_dir = ../../runs/seed-sweep/seed-3
Overriding: data_root = ../../data
tokens per iteration will be: 16,384
/Users/romello/code/sup-computer/projects/shakespeare/models/shakespeare-nanogpt-3/train.py:120: UserWarning: In MPS autocast, but the target dtype is not supported. Disabling autocast.
MPS Autocast only supports dtypes of torch.bfloat16, torch.float16 currently.
  ctx = nullcontext() if device_type == 'cpu' else torch.amp.autocast(device_type=device_type, dtype=ptdtype)
found vocab_size = 1024 (inside ../../data/shakespeare_xl_bpe1k/meta.pkl)
Initializing a new model from scratch
number of parameters: 11.02M
num decayed tensors: 25, non-decayed: 13
using fused AdamW: False
step 0: train loss 6.9596, val loss 6.9810
iter 0: loss 6.9668, time 207664.22ms, mfu -100.00%
iter 10: loss 6.2284, time 1922.31ms, mfu 0.20%
iter 20: loss 5.8883, time 1936.29ms, mfu 0.20%
iter 30: loss 5.5918, time 1973.69ms, mfu 0.20%
iter 40: loss 5.2323, time 1850.28ms, mfu 0.20%
iter 50: loss 4.8492, time 1997.93ms, mfu 0.20%
iter 60: loss 4.6094, time 2075.93ms, mfu 0.20%
iter 70: loss 4.4598, time 1827.85ms, mfu 0.20%
iter 80: loss 4.3720, time 1927.59ms, mfu 0.20%
iter 90: loss 4.2315, time 1900.61ms, mfu 0.20%
iter 100: loss 4.1571, time 1960.65ms, mfu 0.20%
iter 110: loss 4.0669, time 1926.09ms, mfu 0.20%
iter 120: loss 3.9648, time 1896.91ms, mfu 0.20%
iter 130: loss 3.9244, time 1856.66ms, mfu 0.20%
iter 140: loss 3.8970, time 1822.35ms, mfu 0.20%
iter 150: loss 3.7830, time 1906.04ms, mfu 0.20%
iter 160: loss 3.7109, time 1922.56ms, mfu 0.20%
iter 170: loss 3.7273, time 1882.73ms, mfu 0.20%
iter 180: loss 3.6469, time 1945.02ms, mfu 0.20%
iter 190: loss 3.7051, time 1875.66ms, mfu 0.20%
iter 200: loss 3.6350, time 1925.43ms, mfu 0.20%
iter 210: loss 3.6089, time 1931.45ms, mfu 0.20%
iter 220: loss 3.5822, time 949.45ms, mfu 0.22%
iter 230: loss 3.5738, time 1113.09ms, mfu 0.23%
iter 240: loss 3.5456, time 1146.39ms, mfu 0.24%
iter 250: loss 3.5113, time 1075.77ms, mfu 0.26%
iter 260: loss 3.4857, time 991.84ms, mfu 0.27%
iter 270: loss 3.4481, time 1082.11ms, mfu 0.28%
iter 280: loss 3.4372, time 1067.63ms, mfu 0.29%
iter 290: loss 3.3902, time 1091.41ms, mfu 0.29%
iter 300: loss 3.4113, time 1004.16ms, mfu 0.30%
iter 310: loss 3.3017, time 1016.97ms, mfu 0.31%
iter 320: loss 3.3932, time 1041.29ms, mfu 0.31%
iter 330: loss 3.3689, time 1013.00ms, mfu 0.32%
iter 340: loss 3.2951, time 1062.30ms, mfu 0.33%
iter 350: loss 3.2608, time 1068.11ms, mfu 0.33%
iter 360: loss 3.2942, time 1029.28ms, mfu 0.33%
iter 370: loss 3.2424, time 1056.74ms, mfu 0.34%
iter 380: loss 3.2935, time 902.51ms, mfu 0.35%
